,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandep,pl_rade,pl_radeerr1,pl_radeerr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_rad,st_raderr1,st_raderr2
9764,126.5535002,12.281851,15.5645,0.0434809,-0.0434809,-21.666,0.0290544,-0.0290544,2458495.17449,0.00073,-0.00073,20.272992,1.2e-05,-1.2e-05,,,,,,,,,,,,,,
9765,126.5535002,12.281851,15.5645,0.0434809,-0.0434809,-21.666,0.0290544,-0.0290544,2457157.1572,0.00021,-0.00021,20.27285,0.00018,-0.00018,3.8592,1725.7,11.55,0.95,-0.53,,,,,,,0.831,0.065,-0.035
9766,126.5535002,12.281851,15.5645,0.0434809,-0.0434809,-21.666,0.0290544,-0.0290544,2457522.07056,0.00026,-0.00026,20.2729861,7e-06,-7e-06,,,,,,5560.0,56.0,-58.0,4.461,0.057,-0.041,0.881,0.049,-0.05
9767,126.5535002,12.281851,15.5645,0.0434809,-0.0434809,-21.666,0.0290544,-0.0290544,2457157.15701,0.00025,-0.00025,20.273034,3.6e-05,-3.7e-05,4.0296,,12.498035,0.638913,-0.683749,5560.0,56.0,-58.0,4.461,0.057,-0.041,0.881,0.049,-0.05
9768,126.5535002,12.281851,15.5645,0.0434809,-0.0434809,-21.666,0.0290544,-0.0290544,2457157.155216,,,20.27362337,,,3.671,1666.0,,,,5742.0,137.75,-120.34,4.58473,0.05589,-0.089429,0.85554,0.040861,-0.042501
9769,126.5535002,12.281851,15.5645,0.0434809,-0.0434809,-21.666,0.0290544,-0.0290544,2459245.2759,0.0015,-0.0015,20.273017,6e-05,-5.9e-05,,,,,,5657.0,60.0,-60.0,4.53,0.02,-0.02,0.88,0.01,-0.01
9770,336.1523363,-11.5793181,168.973,0.0903907,-0.0903907,-145.762,0.0827355,-0.0827355,2457422.1782,0.004,-0.004,4.654879,2.2e-05,-2.2e-05,,,,,,4348.35,86.1,-87.78,,,,0.6694,0.030496,-0.029561
9771,336.1523363,-11.5793181,168.973,0.0903907,-0.0903907,-145.762,0.0827355,-0.0827355,2456979.94962,0.004289,-0.004333,4.655335,0.000513,-0.000505,,,0.71889232,0.08947851,-0.05716367,4547.0,50.0,-50.0,4.64,0.1,-0.1,0.687426,0.015243,-0.0169
9772,336.1523363,-11.5793181,168.973,0.0903907,-0.0903907,-145.762,0.0827355,-0.0827355,2456979.949,,,4.6556782,,,1.89,12.9,0.814,,,4264.0,,,,,,0.66,,
9773,336.1523363,-11.5793181,168.973,0.0903907,-0.0903907,-145.762,0.0827355,-0.0827355,2456979.948,0.004,-0.004,4.655411,0.000486,-0.000473,,,0.69,0.04,-0.04,4348.35,86.1,-87.78,,,,0.6694,0.030496,-0.029561
9774,133.8557342,10.4692176,11.5489,0.0559769,-0.0559769,18.0583,0.0338496,-0.0338496,2459230.014002,0.0015072,-0.0015072,1.29160335703,1.100622e-05,-1.100622e-05,1.3077871,156.6796,2.45117748,0.24347977,-0.24347977,3689.0,157.0,-157.0,4.72452,0.008832,-0.008832,0.514745,0.015496,-0.015496
9775,133.8557342,10.4692176,11.5489,0.0559769,-0.0559769,18.0583,0.0338496,-0.0338496,2457142.770271,,,1.291626,,,1.381,146.0,,,,3689.0,157.0,-157.0,4.72452,0.008832,-0.008832,0.514745,0.015496,-0.015496
9776,133.8557342,10.4692176,11.5489,0.0559769,-0.0559769,18.0583,0.0338496,-0.0338496,2457142.77452,0.00162,-0.00158,1.2916,4.9e-05,-5.1e-05,,,2.03,0.1,-0.1,3778.0,53.0,-53.0,4.75,0.01,-0.01,0.51,0.01,-0.01
9777,133.8557342,10.4692176,11.5489,0.0559769,-0.0559769,18.0583,0.0338496,-0.0338496,2457142.77376,0.001697,-0.001637,1.291651,5e-05,-5.1e-05,1.1904,,2.1,0.5,-0.4,,,,,,,0.52,,
9778,133.8557342,10.4692176,11.5489,0.0559769,-0.0559769,18.0583,0.0338496,-0.0338496,2457138.90021,0.00082,-0.00082,1.291563,2.6e-05,-2.6e-05,,,2.03,0.21,-0.21,3676.0,70.0,-70.0,4.747,0.046,-0.046,0.513,0.051,-0.051
9779,133.8557342,10.4692176,11.5489,0.0559769,-0.0559769,18.0583,0.0338496,-0.0338496,2457142.776,0.001,-0.001,1.291505,4e-05,-4e-05,,,1.96,0.12,-0.12,3842.12,82.26,-81.78,,,,0.491598,0.028268,-0.028272
9780,133.8557342,10.4692176,11.5489,0.0559769,-0.0559769,18.0583,0.0338496,-0.0338496,2457140.19095,0.00067,-0.00067,1.291605,1.8e-05,-1.9e-05,1.152,181.7,1.74,0.33,-0.27,,,,,,,0.4,0.07,-0.023
9781,133.8557342,10.4692176,11.5489,0.0559769,-0.0559769,18.0583,0.0338496,-0.0338496,2457140.193,,,1.292,,,1.15296,131.70000000000002,,,,3689.0,157.0,-157.0,4.72452,0.008832,-0.008832,0.514745,0.015496,-0.015496
9782,133.8557342,10.4692176,11.5489,0.0559769,-0.0559769,18.0583,0.0338496,-0.0338496,2457143.56578,0.004075,-0.00395,5.443984,0.000518,-0.000516,2.1792,,2.1,0.5,-0.4,,,,,,,0.52,,
9783,133.8557342,10.4692176,11.5489,0.0559769,-0.0559769,18.0583,0.0338496,-0.0338496,2457138.1222,0.00208,-0.00208,5.44425,0.00032,-0.00032,,,1.94,0.22,-0.21,3676.0,70.0,-70.0,4.747,0.046,-0.046,0.513,0.051,-0.051
9784,133.8557342,10.4692176,11.5489,0.0559769,-0.0559769,18.0583,0.0338496,-0.0338496,2457143.56,0.004,-0.003,5.44482,0.000397,-0.000417,,,2.03,0.13,-0.13,3842.12,82.26,-81.78,,,,0.491598,0.028268,-0.028272
9785,133.8557342,10.4692176,11.5489,0.0559769,-0.0559769,18.0583,0.0338496,-0.0338496,2457143.5638,0.0012,-0.0012,5.44425,0.00014,-0.00014,2.1096,168.6,1.75,0.31,-0.14,,,,,,,0.4,0.07,-0.023
9786,133.8557342,10.4692176,11.5489,0.0559769,-0.0559769,18.0583,0.0338496,-0.0338496,2457143.5663,0.00358,-0.00352,5.444017,0.000462,-0.000455,,,2.06,0.12,-0.12,3778.0,53.0,-53.0,4.75,0.01,-0.01,0.51,0.01,-0.01
9787,132.1268608,15.6558964,-7.56004,0.0604744,-0.0604744,-19.5663,0.0389008,-0.0389008,2457160.4701,0.0027,-0.0028,50.9254,0.0041,-0.004,4.104,119.3,2.48,0.24,-0.38,,,,,,,0.702,0.049,-0.034
9788,132.1268608,15.6558964,-7.56004,0.0604744,-0.0604744,-19.5663,0.0389008,-0.0389008,2457160.473,0.004,-0.004,50.92092,0.005584,-0.005249,,,2.54,0.23,-0.2,4726.29,142.64,-127.34,,,,0.734626,0.046686,-0.043106
9789,132.0098683,16.9017663,30.032,0.0528445,-0.0528445,-22.4376,0.0337277,-0.0337277,2457148.826,0.003,-0.003,7.728578,0.00073,-0.000704,,,2.29,0.15,-0.13,4752.8,155.36,-129.21,,,,0.679343,0.038238,-0.03554
9790,132.0098683,16.9017663,30.032,0.0528445,-0.0528445,-22.4376,0.0337277,-0.0337277,2457148.831548,,,7.72651124,,,3.199,87.0,,,,4525.0,122.0,-122.0,4.55183,,,0.739177,,
9791,132.0098683,16.9017663,30.032,0.0528445,-0.0528445,-22.4376,0.0337277,-0.0337277,2457141.0984,0.0027,-0.0026,7.7285,0.00053,-0.00053,2.904,123.3,2.16,0.14,-0.31,,,,,,,0.589,0.013,-0.032
9792,132.0098683,16.9017663,30.032,0.0528445,-0.0528445,-22.4376,0.0337277,-0.0337277,2457148.83071,0.005189,-0.00587,7.727574,0.001328,-0.001236,2.8392,,2.6,0.6,-0.4,,,,,,,0.71,,
9793,132.0098683,16.9017663,30.032,0.0528445,-0.0528445,-22.4376,0.0337277,-0.0337277,2457148.83106,0.00499,-0.0054,7.727283,0.001268,-0.001149,,,2.53,0.2,-0.2,4740.0,100.0,-100.0,4.62,0.01,-0.01,0.71,0.01,-0.01
9794,132.0098683,16.9017663,30.032,0.0528445,-0.0528445,-22.4376,0.0337277,-0.0337277,2457141.099,,,7.728,,,2.83008,79.10000000000001,,,,4525.0,122.0,-122.0,4.55183,,,0.739177,,
9795,173.1919022,2.2446794,-35.1205,0.0873071,-0.0873071,-47.87,0.0576184,-0.0576184,2456815.3743,0.0038,-0.0038,8.28176,0.00069,-0.00069,4.18,,2.72,0.73,-0.73,6177.0,308.0,-308.0,4.28,0.18,-0.18,1.31,0.34,-0.34
9796,173.1919022,2.2446794,-35.1205,0.0873071,-0.0873071,-47.87,0.0576184,-0.0576184,2456815.3734,0.0054,-0.0054,8.28212,0.0006,-0.0006,,42.0,2.33,0.58,-0.58,5800.0,53.0,-90.0,,,,1.01,0.27,-0.09
9797,173.1919022,2.2446794,-35.1205,0.0873071,-0.0873071,-47.87,0.0576184,-0.0576184,2456815.3732,0.002,-0.002,8.28192,0.00037,-0.00036,4.128,48.1,2.48,0.42,-0.41,,,,,,,1.084,0.177,-0.07
9798,173.1919022,2.2446794,-35.1205,0.0873071,-0.0873071,-47.87,0.0576184,-0.0576184,2456815.371,,,8.2824161,,,4.16,45.3,2.14,,,5615.0,,,,,,0.92,,
9799,173.1919022,2.2446794,-35.1205,0.0873071,-0.0873071,-47.87,0.0576184,-0.0576184,2456815.37005,0.002821,-0.002909,8.282455,0.000522,-0.000514,,,2.18823473,0.36875905,-0.22153016,5663.0,50.0,-50.0,4.3,0.1,-0.1,1.005112,0.121177,-0.090058
9800,173.1919022,2.2446794,-35.1205,0.0873071,-0.0873071,-47.87,0.0576184,-0.0576184,2456815.3701,0.0029,-0.0029,8.28246,0.00052,-0.00052,,,2.44,0.3,-0.14,5672.0,63.0,-63.0,,,,1.117,0.014,-0.014
9801,126.9366624,17.5793267,-13.8705,0.0620806,-0.0620806,-14.7119,0.0399412,-0.0399412,2457143.56048,9.6e-05,-0.000101,5.185759,1.4e-05,-1.4e-05,,,7.64369371,0.37322595,-0.29136831,4695.0,50.0,-50.0,4.68,0.1,-0.1,0.686484,0.020318,-0.021136
9802,126.9366624,17.5793267,-13.8705,0.0620806,-0.0620806,-14.7119,0.0399412,-0.0399412,2457143.56054,0.000203,-0.000205,5.185743,2.7e-05,-2.8e-05,2.0304,,7.7,1.1,-1.1,,,,,,,0.71,,
9803,126.9366624,17.5793267,-13.8705,0.0620806,-0.0620806,-14.7119,0.0399412,-0.0399412,2457143.56048,7.7e-05,-7.8e-05,5.185758,1e-05,-1e-05,2.1264,1311.1999999999998,7.44,0.62,-0.5,,,,,,,0.637,0.049,-0.037
9804,126.9366624,17.5793267,-13.8705,0.0620806,-0.0620806,-14.7119,0.0399412,-0.0399412,2457143.5607,0.0001,-0.0001,5.185738,1.4e-05,-1.4e-05,,,7.16,0.12,-0.06,4526.0,110.0,-110.0,4.63,0.2,-0.2,0.675,0.033,-0.033
9805,126.9366624,17.5793267,-13.8705,0.0620806,-0.0620806,-14.7119,0.0399412,-0.0399412,2457143.561,0.001,-0.001,5.185754,0.000195,-0.000201,,,9.12,0.66,-0.68,4471.38,111.56,-103.57,,,,0.768,0.042176,-0.041929
9806,126.9366624,17.5793267,-13.8705,0.0620806,-0.0620806,-14.7119,0.0399412,-0.0399412,2457143.560971,,,5.185972,,,2.148,1263.0,,,,4664.8,162.32,-126.26,4.68264,0.113214,-0.10101,0.649127,0.066621,-0.043641
9807,126.9366624,17.5793267,-13.8705,0.0620806,-0.0620806,-14.7119,0.0399412,-0.0399412,2460255.017005,0.0081182,-0.0081182,5.185768,1.64e-05,-1.64e-05,2.356,1300.2,7.50399,0.660588,-0.660588,4664.8,144.3,-144.3,4.68,0.11,-0.11,0.65,0.06,-0.06
9808,126.9366624,17.5793267,-13.8705,0.0620806,-0.0620806,-14.7119,0.0399412,-0.0399412,2457143.5605812,7.85e-05,-7.63e-05,5.1857539,6e-07,-5e-07,,,7.52,0.22,-0.18,4690.0,43.0,-41.0,4.63,0.02,-0.02,0.67,0.01,-0.01
9809,126.9366624,17.5793267,-13.8705,0.0620806,-0.0620806,-14.7119,0.0399412,-0.0399412,2458092.553641,8.7e-05,-8.7e-05,5.1857532,8.3e-07,-8.3e-07,,,,,,4471.38,111.56,-103.57,,,,0.768,0.042176,-0.041929
9810,126.9366624,17.5793267,-13.8705,0.0620806,-0.0620806,-14.7119,0.0399412,-0.0399412,2457143.561,,,5.186,,,1.77792,1077.9,,,,4664.8,162.32,-126.26,4.68264,0.113214,-0.10101,0.649127,0.066621,-0.043641
9811,126.9366624,17.5793267,-13.8705,0.0620806,-0.0620806,-14.7119,0.0399412,-0.0399412,2457143.56042,0.00022,-0.00021,5.185761,2.9e-05,-3e-05,,,7.5,0.14,-0.14,4551.0,74.0,-74.0,4.63,0.01,-0.01,0.68,0.01,-0.01
9812,126.4762179,20.3593384,-21.9332,0.0777806,-0.0777806,-53.5685,0.0531079,-0.0531079,2457141.8300469,0.000642,-0.0006263,2.2193023,2e-06,-2e-06,,,1.16,0.1,-0.05,4009.0,47.0,-44.0,4.69,0.01,-0.01,0.59,0.01,-0.01
9813,126.4762179,20.3593384,-21.9332,0.0777806,-0.0777806,-53.5685,0.0531079,-0.0531079,2457139.60981,0.00125,-0.00125,2.219315,7.4e-05,-7.4e-05,,,1.22,0.17,-0.13,3903.0,70.0,-70.0,4.677,0.051,-0.051,0.612,0.061,-0.061
9814,126.4762179,20.3593384,-21.9332,0.0777806,-0.0777806,-53.5685,0.0531079,-0.0531079,2457144.048,0.001,-0.001,2.219405,7.1e-05,-6.9e-05,,,1.28,0.08,-0.08,3993.36,77.64,-76.32,,,,0.590802,0.027332,-0.027376
9815,126.4762179,20.3593384,-21.9332,0.0777806,-0.0777806,-53.5685,0.0531079,-0.0531079,2457144.048053,,,2.21944122,,,1.533,40.0,,,,3807.0,157.0,-157.0,4.63951,0.010975,-0.010975,0.613895,0.018104,-0.018104
9816,126.4762179,20.3593384,-21.9332,0.0777806,-0.0777806,-53.5685,0.0531079,-0.0531079,2457144.05009,0.00235,-0.00236,2.219282,0.000128,-0.00013,,,1.21,0.08,-0.08,4027.0,45.0,-45.0,4.68,0.01,-0.01,0.6,0.01,-0.01
9817,126.4762179,20.3593384,-21.9332,0.0777806,-0.0777806,-53.5685,0.0531079,-0.0531079,2457141.831,,,2.219,,,1.11792,38.0,,,,3807.0,157.0,-157.0,4.63951,0.010975,-0.010975,0.613895,0.018104,-0.018104
9818,126.4762179,20.3593384,-21.9332,0.0777806,-0.0777806,-53.5685,0.0531079,-0.0531079,2457144.05114,0.002409,-0.002429,2.219225,0.000131,-0.000132,1.2696,,1.3,0.3,-0.2,,,,,,,0.63,,
9819,126.4762179,20.3593384,-21.9332,0.0777806,-0.0777806,-53.5685,0.0531079,-0.0531079,2457141.82963,0.00109,-0.00098,2.219368,5.1e-05,-5.2e-05,1.236,43.2,1.17,0.14,-0.19,,,,,,,0.532,0.054,-0.059
9820,134.4441404,21.4532748,-11.4801,0.0435134,-0.0435134,-58.8693,0.0284632,-0.0284632,2458107.10848,,,30.954222,,,3.2832,149.60000000000002,2.5,,,4040.0,80.0,-80.0,4.671,0.013,-0.013,0.598,0.007,-0.007
9821,134.4441404,21.4532748,-11.4801,0.0435134,-0.0435134,-58.8693,0.0284632,-0.0284632,2457116.53953,0.00476,-0.00476,30.9542,0.0022,-0.0022,,,2.66,0.33,-0.28,3880.0,70.0,-70.0,4.686,0.049,-0.049,0.592,0.059,-0.059
9822,134.4441404,21.4532748,-11.4801,0.0435134,-0.0435134,-58.8693,0.0284632,-0.0284632,2457147.486657,,,30.96028326,,,4.117,202.0,,,,3856.0,157.0,-157.0,4.64359,0.01105,-0.01105,0.609039,0.01813,-0.01813
9823,134.4441404,21.4532748,-11.4801,0.0435134,-0.0435134,-58.8693,0.0284632,-0.0284632,2457147.496,,,30.953,,,3.23592,164.6,,,,3856.0,157.0,-157.0,4.64359,0.01105,-0.01105,0.609039,0.01813,-0.01813
9824,134.4441404,21.4532748,-11.4801,0.0435134,-0.0435134,-58.8693,0.0284632,-0.0284632,2457147.492,0.003,-0.003,30.956763,0.002589,-0.00272,,,2.65,0.15,-0.15,4075.67,82.8,-81.14,,,,0.571015,0.027528,-0.027586
9825,134.4441404,21.4532748,-11.4801,0.0435134,-0.0435134,-58.8693,0.0284632,-0.0284632,2457147.49591,0.004017,-0.00436,30.952606,0.003195,-0.002888,3.7608,,3.0,0.6,-0.5,,,,,,,0.64,,
9826,134.4441404,21.4532748,-11.4801,0.0435134,-0.0435134,-58.8693,0.0284632,-0.0284632,2457147.4926,0.0023,-0.0024,30.954,0.0018,-0.0018,3.768,211.7,3.07,0.8,-0.45,,,,,,,0.637,0.162,-0.043
9827,134.4441404,21.4532748,-11.4801,0.0435134,-0.0435134,-58.8693,0.0284632,-0.0284632,2457147.49734,0.00438,-0.00489,30.951524,0.003625,-0.00332,,,2.76,0.16,-0.16,4035.0,52.0,-52.0,4.69,0.01,-0.01,0.59,0.01,-0.01
9828,133.6410515,23.1329509,-30.2741,0.101159,-0.101159,12.4322,0.0687673,-0.0687673,2457142.18031,0.00201,-0.00195,6.413766,0.000301,-0.000303,,,3.03,0.12,-0.12,3560.0,51.0,-51.0,4.85,0.01,-0.01,0.41,0.01,-0.01
9829,133.6410515,23.1329509,-30.2741,0.101159,-0.101159,12.4322,0.0687673,-0.0687673,2457142.183,0.002,-0.002,6.413539,0.000252,-0.000258,,,2.64,0.24,-0.24,3560.7,86.88,-84.27,,,,0.344292,0.030011,-0.0298
9830,133.6410515,23.1329509,-30.2741,0.101159,-0.101159,12.4322,0.0687673,-0.0687673,2457142.18149,0.00096,-0.00094,6.41362,0.00016,-0.00016,1.6488,553.0,2.36,0.61,-0.49,,,,,,,0.299,0.076,-0.06
9831,133.6410515,23.1329509,-30.2741,0.101159,-0.101159,12.4322,0.0687673,-0.0687673,2457142.181,,,6.414,,,1.52112,464.3,,,,3471.0,157.0,-157.0,4.81805,0.004289,-0.004289,0.4094,0.012444,-0.012444
9832,133.6410515,23.1329509,-30.2741,0.101159,-0.101159,12.4322,0.0687673,-0.0687673,2458097.81383,,,6.414008,,,1.6776,461.4,2.9,,,3620.0,80.0,-80.0,4.863,0.014,-0.014,0.394,0.01,-0.01
9833,133.6410515,23.1329509,-30.2741,0.101159,-0.101159,12.4322,0.0687673,-0.0687673,2457142.18061,0.001985,-0.002016,6.413718,0.000296,-0.000292,1.7496,,2.6,1.1,-1.0,,,,,,,0.35,,
9834,133.6410515,23.1329509,-30.2741,0.101159,-0.101159,12.4322,0.0687673,-0.0687673,2457142.18106,0.00105,-0.00107,6.413651,3.6e-05,-3.1e-05,1.68,,2.9,0.1,-0.1,3570.0,63.0,-70.0,4.858,0.012,-0.088,0.388,0.016,-0.009
9835,204.1418754,-14.9478195,-53.0323,0.0931564,-0.0931564,-49.5439,0.0870939,-0.0870939,2457243.088,0.002,-0.002,21.750264,0.00199,-0.001957,,,2.18,0.19,-0.18,3654.47,99.56,-92.33,,,,0.402049,0.031322,-0.03056
9836,203.5467021,-13.5769705,36.1295,0.110178,-0.110178,-8.20764,0.109907,-0.109907,2457223.7942,0.0011,-0.0011,7.38711,0.0002,-0.0002,2.5872,88.2,1.92,0.15,-0.23,,,,,,,0.625,0.043,-0.037
9837,203.5467021,-13.5769705,36.1295,0.110178,-0.110178,-8.20764,0.109907,-0.109907,2457231.17884,,,7.38795716,,,2.751,77.0,,,,4259.0,139.48,-111.97,4.61109,0.101094,-0.113758,0.668695,0.054384,-0.065289
9838,203.5467021,-13.5769705,36.1295,0.110178,-0.110178,-8.20764,0.109907,-0.109907,2457223.79921,0.0026,-0.0027,7.385655,0.000501,-0.000509,,,1.97,0.12,-0.12,4339.0,92.0,-92.0,4.66,0.01,-0.01,0.65,0.01,-0.01
9839,203.5467021,-13.5769705,36.1295,0.110178,-0.110178,-8.20764,0.109907,-0.109907,2457223.79994,0.002502,-0.002475,7.385453,0.000486,-0.000476,2.6304,,2.0,0.4,-0.3,,,,,,,0.66,,
9840,203.5467021,-13.5769705,36.1295,0.110178,-0.110178,-8.20764,0.109907,-0.109907,2457223.79409,0.001552,-0.001473,7.387066,0.000277,-0.000282,,,1.79540442,0.13525587,-0.08063461,4396.0,50.0,-50.0,4.73,0.1,-0.1,0.588892,0.016019,-0.013848
9841,203.5467021,-13.5769705,36.1295,0.110178,-0.110178,-8.20764,0.109907,-0.109907,2457223.794,0.001,-0.001,7.387073,0.000254,-0.000253,,,1.84,0.11,-0.1,4367.83,128.3,-114.57,,,,0.62115,0.036275,-0.033783
9842,203.5467021,-13.5769705,36.1295,0.110178,-0.110178,-8.20764,0.109907,-0.109907,2457223.798,,,7.387,,,2.42208,85.8,,,,4259.0,139.48,-111.97,4.61109,0.101094,-0.113758,0.668695,0.054384,-0.065289
9843,207.0782895,-11.5889878,-23.8023,0.0778085,-0.0778085,-0.0717327,0.0620141,-0.0620141,2457223.92588,0.00034,-0.00034,3.588163,2.8e-05,-2.9e-05,,,8.37,0.33,-0.33,4575.0,74.0,-74.0,4.65,0.01,-0.01,0.66,0.01,-0.01
9844,207.0782895,-11.5889878,-23.8023,0.0778085,-0.0778085,-0.0717327,0.0620141,-0.0620141,2457223.92593,0.000367,-0.000352,3.588158,3e-05,-3.1e-05,2.1888,,9.1,3.7,-3.7,,,,,,,0.75,,
9845,207.0782895,-11.5889878,-23.8023,0.0778085,-0.0778085,-0.0717327,0.0620141,-0.0620141,2457223.926,0.0,0.0,3.588165,1.5e-05,-1.6e-05,,,8.66,0.68,-0.59,4387.84,142.05,-137.02,,,,0.676994,0.052252,-0.044654
9846,207.0782895,-11.5889878,-23.8023,0.0778085,-0.0778085,-0.0717327,0.0620141,-0.0620141,2460776.225269,0.00334159,-0.00334159,3.5868547125,0.0008501411,-0.0008501411,2.1273101,1380.97583,11.43763082,1.7609613,-1.7609613,5036.0,122.0,-122.0,4.37983,,,0.980071,,
9847,207.0782895,-11.5889878,-23.8023,0.0778085,-0.0778085,-0.0717327,0.0620141,-0.0620141,2457220.338,,,3.588,,,1.86792,1264.9,,,,5036.0,122.0,-122.0,4.37983,,,0.980071,,
9848,207.0782895,-11.5889878,-23.8023,0.0778085,-0.0778085,-0.0717327,0.0620141,-0.0620141,2457220.33788,0.00016,-0.00016,3.588162,1.2e-05,-1.2e-05,2.3208,1512.0,12.72,1.11,-0.46,,,,,,,0.982,0.082,-0.013
9849,204.4376666,-8.5970858,1.41171,0.129119,-0.129119,-4.36702,0.13376,-0.13376,2457221.4503,0.0021,-0.0023,5.67556,0.00029,-0.00026,1.8048,33.2,1.117,0.088,-0.161,,,,,,,0.578,0.032,-0.038
9850,204.4376666,-8.5970858,1.41171,0.129119,-0.129119,-4.36702,0.13376,-0.13376,2457255.503,0.002,-0.002,5.675819,0.000411,-0.000414,,,1.42,0.16,-0.13,4469.51,171.97,-145.15,,,,0.777569,0.076202,-0.060808
9851,204.4376666,-8.5970858,1.41171,0.129119,-0.129119,-4.36702,0.13376,-0.13376,2457221.44809,0.00342,-0.003156,5.675814,0.000411,-0.000427,,,1.20312295,0.10199284,-0.07399352,4621.0,50.0,-50.0,4.7,0.1,-0.1,0.650657,0.020996,-0.017275
9852,289.1485491,-25.6463233,51.4429,0.138288,-0.138288,-312.061,0.131611,-0.131611,2457302.0501,0.0012,-0.0011,8.23981,0.0003,-0.00035,1.512,85.8,0.661,0.09,-0.249,,,,,,,0.215,0.027,-0.078
9853,289.1485491,-25.6463233,51.4429,0.138288,-0.138288,-312.061,0.131611,-0.131611,2457335.009,0.001,-0.001,8.239493,0.000292,-0.000291,,,1.04,0.1,-0.09,3459.09,89.05,-83.62,,,,0.36001,0.030968,-0.029677
9854,170.1554763,2.5027534,-11.7544,0.0686188,-0.0686188,13.996,0.052587,-0.052587,2456812.5259,0.0051,-0.0051,40.0603,0.006,-0.006,6.34,,2.7,0.27,-0.27,5727.0,88.0,-88.0,4.33,0.069,-0.069,1.09,0.09,-0.09
9855,170.1554763,2.5027534,-11.7544,0.0686188,-0.0686188,13.996,0.052587,-0.052587,2456812.525,0.0146,-0.0146,39.91488,0.32477,-0.32477,,58.0,1.89,0.95,-0.95,5698.0,45.0,-82.0,,,,0.78,0.09,-0.05
9856,170.1554763,2.5027534,-11.7544,0.0686188,-0.0686188,13.996,0.052587,-0.052587,2456812.522,,,40.062771,,,6.21,56.5,2.29,,,5508.0,,,,,,0.88,,
9857,290.2705419,-19.6908744,61.0059,0.0616287,-0.0616287,-15.3184,0.0522558,-0.0522558,2457303.20027,0.002171,-0.002149,2.494161,0.000123,-0.000122,,,1.06180894,0.11801286,-0.09126083,4528.0,50.0,-50.0,4.62,0.1,-0.1,0.64361,0.019699,-0.018303
9858,290.2705419,-19.6908744,61.0059,0.0616287,-0.0616287,-15.3184,0.0522558,-0.0522558,2457303.2,0.0016,-0.0016,2.494206,9.9e-05,-0.000101,1.704,30.4,1.22,0.13,-0.23,,,,,,,0.663,0.046,-0.022
9859,290.2705419,-19.6908744,61.0059,0.0616287,-0.0616287,-15.3184,0.0522558,-0.0522558,2457340.612,0.001,-0.001,2.49412,0.000132,-0.000128,,,1.25,0.2,-0.14,4356.47,196.73,-172.4,,,,0.744261,0.111278,-0.077683
9860,182.751404,-9.7652392,-39.4851,0.0911357,-0.0911357,-5.37116,0.0829632,-0.0829632,,,,0.369,,,,,1.651,0.065,-0.056,5200.0,100.0,-100.0,4.62,0.1,-0.1,0.744,0.01,-0.009
9861,182.751404,-9.7652392,-39.4851,0.0911357,-0.0911357,-5.37116,0.0829632,-0.0829632,2457582.93557,0.000994,-0.000977,0.369311,8e-06,-9e-06,,,1.76156914,0.22322561,-0.12794963,5113.0,50.0,-50.0,4.5,0.1,-0.1,0.765322,0.033417,-0.02603
9862,182.751404,-9.7652392,-39.4851,0.0911357,-0.0911357,-5.37116,0.0829632,-0.0829632,2457582.936,0.0011,-0.0011,0.3693038,9.1e-06,-9.1e-06,,,1.81,0.16,-0.12,5200.0,100.0,-100.0,4.62,0.1,-0.1,0.81,0.03,-0.03
9863,182.751404,-9.7652392,-39.4851,0.0911357,-0.0911357,-5.37116,0.0829632,-0.0829632,2459280.989488,0.00063759,-0.00063759,0.36930571984,7.67609e-06,-7.67609e-06,1.0027781,75.56536,2.13418186,1.6865956,-1.6865956,5129.0,129.03,-129.03,4.61786,0.085069,-0.085069,0.755722,0.046101,-0.046101
9864,182.751404,-9.7652392,-39.4851,0.0911357,-0.0911357,-5.37116,0.0829632,-0.0829632,2457605.09575,0.00091,-0.00025,0.369311,3e-05,-3e-05,,,1.5,0.07,-0.06,5200.0,100.0,-100.0,4.6,0.1,-0.1,0.81,0.03,-0.03
9865,182.751404,-9.7652392,-39.4851,0.0911357,-0.0911357,-5.37116,0.0829632,-0.0829632,2457582.9355,0.0011,-0.001,0.36931,1e-05,-1e-05,1.0,40.0,1.7,0.09,-0.05,5245.0,46.0,-52.0,4.61,0.01,-0.01,0.75,0.01,-0.01
9866,182.751404,-9.7652392,-39.4851,0.0911357,-0.0911357,-5.37116,0.0829632,-0.0829632,2457582.936,0.0011,-0.0011,0.3693038,9.1e-06,-9.1e-06,,,1.69,0.085,-0.058,5120.0,71.0,-71.0,,,,0.7595,0.0087,-0.0089
9867,182.1662666,-8.7472172,-28.3179,0.104713,-0.104713,-8.73105,0.0807786,-0.0807786,,,,,,,,,14.5717,0.78463,-0.78463,,,,,,,3.85,0.13,-0.13
